Year,T
2008,28.87
2008,29.01
2008,29.08
2008,27.65
2008,26.77
2008,26.22
2008,27.18
2008,27.59
2008,25.9
2008,26.93
2008,29.04
2008,26.93
2008,27.69
2008,28.92
2008,26.61
2008,25.57
2008,26.22
2008,27.63
2008,27.03
2008,26.55
2008,26.99
2008,26.05
2008,25.53
2008,24.48
2008,25.04
2008,25.64
2008,24.96
2008,26.87
2008,27.54
2008,26.38
2008,25.49
2008,25.72
2008,26.87
2008,28.26
2008,27.47
2008,25.88
2008,26.3
2008,26.76
2008,26.46
2008,26.19
2008,25.13
2008,26.41
2008,28.26
2008,28.89
2008,28.77
2008,26.75
2008,25.58
2008,27.74
2008,27.68
2008,26.55
2008,26.32
2008,26.91
2008,25.94
2008,27.11
2008,26.58
2008,26.21
2008,25.93
2008,26.64
2008,27.82
2008,28.42
2008,29.27
2008,28.33
2008,27.13
2008,26.65
2008,27.18
2008,26.6
2008,24.68
2008,25.5
2008,25.49
2008,26.75
2008,25.32
2008,25.29
2008,25.18
2008,25.89
2008,25.6
2008,25.04
2008,25.79
2008,25.2
2008,25.83
2008,26.57
2008,26.87
2008,26.75
2008,26.83
2008,27.17
2008,26.05
2008,26.58
2008,26.79
2008,26.17
2008,24.73
2008,24.96
2008,25.46
2008,26.9
2008,26.57
2008,26.32
2008,27.01
2008,26.67
2008,27.26
2008,26.94
2008,26.93
2008,27.61
2008,27.15
2008,25.77
2008,24.1
2008,23.98
2008,23
2008,22.74
2008,22.76
2008,23.14
2008,22.9
2008,20.18
2008,18.79
2008,19.97
2008,20.32
2008,21.99
2008,22.92
2008,23.9
2008,22.27
2008,19.01
2008,19.21
2008,20.8
2008,21.18
2008,22.78
2008,23.45
2008,23.18
2008,23.61
2008,22.86
2008,22.13
2008,23.74
2008,23.94
2008,22.12
2008,21.94
2008,22.41
2008,21.35
2008,19.16
2008,14.62
2008,15.87
2008,17.89
2008,18.2
2008,19.93
2008,21.92
2008,19.09
2008,14.88
2008,13.4
2008,7.6
2008,7.61
2008,10.71
2008,14.08
2008,15.34
2008,16.63
2008,18.16
2008,16.01
2008,15.57
2008,16.98
2008,16.79
2008,14.93
2008,12.14
2008,11.4
2008,15.32
2008,19.71
2008,22.55
2008,22.72
2008,19.73
2008,9.17
2008,8.5
2008,7.02
2008,4.29
2008,8.14
2008,7.87
2008,5.41
2008,8.99
2008,11.1
2008,11.42
2008,7.53
2008,9.73
2008,13.94
2008,16.39
2008,16.34
2008,11.26
2008,7.04
2008,7.02
2008,13.09
2008,13.16
2008,12.85
2008,7.58
2008,10.26
2008,18.52
2008,20.14
2008,18.37
2008,8.68
2008,7.14
2008,15.73
2008,18.29
2008,18.28
2008,18.39
2008,18.68
2008,17.53
2008,18.07
2008,16.09
2008,5.39
2008,11.95
2008,18.48
2008,19.88
2008,20.12
2008,19.27
2008,18.33
2008,16.05
2008,11.96
2008,12.12
2009,9.68
2009,14.86
2009,15.73
2009,17.9
2009,17.64
2009,18.38
2009,16.69
2009,12.79
2009,10.48
2009,14.32
2009,16.33
2009,10.05
2009,9.5
2009,6.17
2009,6.44
2009,3.26
2009,3.18
2009,8.96
2009,11.83
2009,4.28
2009,0.11
2009,3.5
2009,9.01
2009,12.87
2009,14.73
2009,15.78
2009,15.72
2009,18.32
2009,14.35
2009,8.99
2009,6.62
2009,8.81
2009,12.6
2009,6.76
2009,1.55
2009,0.36
2009,5.07
2009,8.13
2009,10.39
2009,12.01
2009,15.03
2009,17.9
2009,17.78
2009,13.13
2009,15.96
2009,15.85
2009,11.39
2009,10.07
2009,15.82
2009,16.81
2009,6.56
2009,7.68
2009,10.45
2009,6.32
2009,8.26
2009,13.27
2009,14.67
2009,16.06
2009,17.67
2009,11.4
2009,6.52
2009,4.45
2009,7.3
2009,11.96
2009,14.94
2009,16.35
2009,17.72
2009,18.21
2009,19.97
2009,20.23
2009,20.5
2009,18.19
2009,19.7
2009,20.46
2009,21.51
2009,18.58
2009,16.81
2009,18.64
2009,17.07
2009,14.71
2009,13.9
2009,15.89
2009,17.9
2009,19.2
2009,20.41
2009,19.8
2009,21.89
2009,19.8
2009,15.92
2009,18.62
2009,20.33
2009,20.99
2009,20.77
2009,17.85
2009,20.46
2009,18.93
2009,8.95
2009,10.08
2009,16.55
2009,18.88
2009,21.15
2009,18.33
2009,20.55
2009,20.53
2009,15.82
2009,15.77
2009,15.28
2009,16.91
2009,18.61
2009,20.62
2009,18.9
2009,18.04
2009,21.32
2009,22
2009,21.49
2009,21.35
2009,21.72
2009,21.44
2009,21.33
2009,22.22
2009,23.48
2009,24.29
2009,24.33
2009,24
2009,25.1
2009,25.23
2009,25.68
2009,26.13
2009,26.06
2009,27.25
2009,26.59
2009,22.43
2009,24.34
2009,23.82
2009,24.08
2009,24.83
2009,23.88
2009,16.85
2009,17.25
2009,20.81
2009,21.77
2009,21.89
2009,22.31
2009,22.48
2009,23.43
2009,23.6
2009,24.01
2009,25.05
2009,25.6
2009,25.31
2009,25.34
2009,24.83
2009,25.15
2009,25
2009,23.24
2009,23.41
2009,23.21
2009,24.61
2009,25.35
2009,26.75
2009,28.11
