Year,T,H,P
2000,8.04,5.22,1.46
2000,6.73,3.94,0.48
2000,7.24,2.48,0.37
2000,8.07,2.69,0.05
2000,7.21,3.91,0.03
2000,6.51,2.93,0.02
2000,6.78,2.89,0
2000,7.36,1.95,0
2000,8.82,1.93,0
2000,12.97,2.34,0
2000,13.98,2.67,0.01
2000,13.96,4.05,0.04
2000,9.55,5.17,0
2000,10.93,3.56,0
2000,13.08,2.99,0
2000,14.23,3.45,0
2000,16.02,4.38,0.17
2000,15.61,4.02,0
2000,16.15,4.11,0
2000,12.32,6.2,0.2
2000,12.05,5.16,0.1
2000,12.99,3.52,0
2000,13.36,3.29,0
2000,13.47,3.53,0
2000,14.09,3.85,0
2000,15.73,3.29,0
2000,14.86,3.23,0
2000,15.97,6.24,0.01
2000,11.36,7.71,0.01
2000,10.89,7.51,0.02
2000,10.87,7.3,0.01
2000,9.36,5.62,0.06
2000,7.99,5.02,0.39
2000,7.33,4.7,0
2000,8.51,5.61,0.18
2000,9.42,5.33,0.01
2000,12.14,2.34,0
2000,13.52,2.01,0
2000,11.94,1.22,0
2000,13.78,1.52,0
2000,13.45,2.03,0
2000,14.25,2.82,0
2000,12.29,3.65,0.08
2000,12.73,3.11,0
2000,12.33,2.5,0.01
2000,9.6,1.99,0.03
2000,9.5,1.85,0
2000,11.09,1.8,0
2000,12.15,1.81,0
2000,14.34,2.18,0
2000,15.66,2.85,0
2000,14.09,2.88,0
2001,13.61,2.2,0
2001,12.34,1.8,0.01
2001,13.26,1.6,0
2001,15.18,1.69,0
2001,14.51,3.26,0.3
2001,13.58,4.09,0
2001,12.99,4.61,0.28
2001,8.88,7.01,3.69
2001,9,5.63,0.41
2001,8.72,6.41,13.45
2001,6.51,5.76,29.54
2001,5.45,4.97,4.27
2001,6.66,4.34,0.09
2001,7.05,4.14,0.27
2001,5.02,4.09,1.32
2001,3.3,2.48,0.58
2001,3.92,2.09,0.17
2001,6.25,2.09,0.1
2001,8.5,2.92,0.34
2001,10.27,3.38,0
2001,10.77,3.69,0.29
2001,11.3,4.51,0.07
2001,8.91,4.53,0.4
2001,6.52,5.72,4.77
2001,5.35,4.06,0.66
2001,4.33,5.08,6.62
2001,4.81,4.22,1.91
2001,5.88,4.33,0.01
2001,5.9,4.87,0.55
2001,5.98,2.36,0
2001,6.59,2.08,1.11
2001,8.72,2.54,0.02
2001,11.68,3.06,0
2001,15.29,3.92,0
2001,17.85,4.73,0.01
2001,17.39,5.21,0
2001,11.94,7.23,0.24
2001,4.93,3.49,0.99
2001,4.63,2.17,0.04
2001,5.35,4.41,0.51
2001,5,5.15,3.43
2001,5.74,4.9,2.01
2001,7.14,6.36,19.85
2001,5.1,5.27,17.68
2001,5.45,4.4,1.8
2001,6.58,4.19,0.57
2001,9.12,4.18,0.61
2001,10.39,4.59,0.82
2001,9.69,6.79,0.47
2001,9.83,6.86,3.58
2001,9.32,5.66,1.52
2001,10.97,5.76,0.59
2001,10.26,6.26,1.04
2001,4.71,4.54,4.05
2001,4.73,5.3,5.22
2001,6.72,5.9,21.65
2001,8.32,5.61,6.92
2001,7.03,5.88,11.59
2001,7.2,5.7,5.41
2001,8.82,4.92,0.72
2001,8.58,5.28,0.14
2001,9.57,5.54,0.17
2001,9.52,5.94,2.08
2001,10.91,6.67,1.76
2001,9.76,6.8,10.26
2001,10.84,6.53,2.37
2001,12.14,6.97,0.43
2001,8.87,6.66,3.26
2001,8.51,5.53,2.39
2001,9.06,6.03,0.3
2001,11.02,4.78,0.07
2001,12.49,4.61,0
2001,12.5,6.13,0
2001,12.51,5.96,0
2001,11.47,6.17,0
2001,13.5,4.71,0
2001,17.34,5.4,0
2001,19.59,6.06,0
2001,19.51,6.36,0
2001,16.07,6.93,0
2001,12.46,7.08,0
2001,14.48,7.19,0
2001,13.91,7.15,0.17
2001,12.99,7.51,0.09
2001,14.83,6.85,0
2001,16.55,5.37,0
2001,16.53,7.19,0
2001,16.25,7.34,0.34
2001,18.1,5.94,0
2001,18.12,7.38,0.03
2001,13.81,7.72,0.12
2001,11.67,6.59,0.22
2001,9.35,5.52,0.11
2001,9.35,5.09,0.06
2001,9.06,4.98,0.12
2001,9.04,5.69,0.92
2001,7.24,5.71,9.46
2001,7.11,3.72,1.21
2001,5.56,4.9,4.92
2001,8.23,4.68,0.27
2001,9.28,5.98,0.35
2001,11.82,5.47,0.12
2001,13.39,4.77,0
2001,13.18,4.32,0
2001,14.57,4.53,0.01
2001,17.15,4.59,0.01
2001,18.17,3.87,0.08
2001,14.64,6.12,0.11
2001,11.81,6.38,0.45
2001,9.81,5.83,2.97
2001,8.99,5.13,5.88
2001,13.07,4.62,0
2001,18.09,4.49,0.09
2001,21.3,4.7,0
2001,22.97,5.46,0.02
2001,19.01,6.73,0.04
2001,16.85,7.46,0.06
2001,15.37,7.59,0.02
2001,16.73,6.39,0
2001,20.32,6.27,0.02
2001,20.03,7.02,0.03
2001,16.21,5.1,0.01
2001,16.25,2.91,0
2001,17.67,3.8,0
2001,17.94,5.92,0.02
2001,21.08,5.64,0
2001,24.27,5.86,0
2001,25.96,6.82,0.02
2001,24.47,7.76,0.03
2001,23.11,7.66,0
2001,23.25,7.02,0.04
2001,17.63,8.81,0.86
2001,17.01,7.64,0
2001,18,7.08,0.03
2001,19.25,7.2,0.14
2001,20.36,8.85,0.02
2001,19.87,9.07,0
2001,18.34,8.85,0
2001,20.74,8.87,0
2001,22.16,8.08,0
2001,22.66,7.78,0
2001,26.11,7.64,0.01
2001,27.64,7.56,0.01
2001,22.53,8.46,0
2001,21.78,9.11,0.14
2001,19.7,8.61,0.11
2001,17.39,8.62,0.16
2001,17.31,7.69,0.06
2001,21.31,7.09,0
2001,24.81,7.82,0
2001,25.32,8.32,0.12
2001,20.52,8.94,0.12
2001,18.23,8.88,0.04
2001,16.85,7.45,0.02
2001,18.45,6.05,0.05
2001,20.14,6.6,0
2001,22.6,7.57,0
2001,24.42,8.38,0
2001,24.22,8.29,0
2001,23.65,7.13,0
2001,21.44,7.6,0
2001,20.35,7.35,0
2001,18.98,8.12,0.01
2001,20.77,4.95,0
2001,24.66,3.98,0
2001,26.07,5.72,0
2001,25.25,5.9,0
2001,26,5.3,0
2001,26.79,5.64,0
2001,26.69,5.21,0
2001,25.5,5.43,0
2001,26.36,5.85,0
2001,26.75,7.07,0
2001,25,6.11,0
2001,23.35,7.84,0
2001,22.46,7.03,0
2001,21.41,6.87,0.01
2001,22.82,6.81,0.5
2001,24.79,6.53,0.06
2001,25.83,7.18,0
2001,26.3,7.58,0
2001,28.33,8.31,0
2001,29.3,8.75,0.2
2001,29.29,9.47,0.01
2001,28.82,10.82,0.38
2001,26.54,10.4,1.36
2001,23.48,12.17,0.78
2001,25.29,9.81,0.39
2001,25.6,8.83,0.01
2001,23.01,8.41,0
2001,21.25,9.12,0
2001,21.4,7.02,0
2001,24.15,5.11,0
2001,25.97,5.95,0
2001,23.51,6.62,0.02
2001,19.35,8.5,0.02
2001,18.3,7.72,0
2001,19.87,7.23,0
2001,21.66,7.17,0.14
2001,22.37,6.79,0
2001,21.88,6.56,0.1
2001,22.26,6.4,0
2001,22.59,7.24,0
2001,21.79,7.69,0
2001,21.42,8.36,0
2001,23.18,8.11,0
2001,25.71,7.64,0
2001,26.48,7.63,0
2001,26.62,7.35,0
2001,24.24,9.2,0
2001,20.71,8.35,0
2001,20.78,9.44,0
2001,22.4,8.45,0
2001,23.66,8.52,0.06
2001,23.78,6.58,0
2001,25.38,5.56,0.04
2001,27.61,5.28,0
2001,29.49,7.39,0.21
2001,30.49,8.83,0.19
2001,28.74,8.44,0.05
2001,26.56,7.44,0
2001,27.13,7.43,0
2001,26.73,7.78,0.01
2001,26.36,8.45,0
2001,27.58,8.62,0.11
2001,29.93,7.59,0.01
2001,29.8,6.33,0
2001,30.31,6.78,0
2001,30.72,6.64,0
2001,28.11,7.31,0.01
2001,25.91,6.8,0
2001,24.31,6.47,0
2001,20.93,8.03,0.03
2001,20.27,8.77,0.01
2001,22.38,7.94,0
2001,25.14,6.38,0
2001,27.54,7.52,0.02
2001,28.4,7.34,0
2001,28.1,6.82,0
2001,25.34,7.1,0
2001,21.62,7.81,0.1
2001,19.67,8.01,0
2001,21.83,8.36,0
2001,24.64,10.96,1.56
2001,26.05,11.3,0.43
2001,25.54,10.64,0.08
2001,26.18,9.38,0
2001,24.31,9.94,0
2001,21.74,8.7,0
2001,20.61,7.45,0
2001,20.51,8,0.01
2001,21.31,8.03,0
2001,22.34,8.22,0
2001,21.85,7.32,0
2001,21.17,6.79,0
2001,23.63,5.84,0
2001,25.87,6,0
2001,25.2,5.89,0
2001,21.47,7.05,0
2001,20.23,8.8,0.04
2001,20.95,8.26,0
2001,22.13,6.88,0
2001,23.18,5.96,0
2001,23.93,6.01,0
2001,24.85,6.53,0
2001,26.15,6.11,0
2001,29.34,4.21,0
2001,28.65,6.07,0.3
2001,27.77,6.11,0
2001,26.78,5.1,0
2001,25.34,4.45,0
2001,26.38,3.82,0
2001,28.67,7.58,0.1
2001,26.94,6.79,0
2001,26.72,6.71,0
2001,23.44,7.31,0
2001,20.6,8.58,0
2001,16.44,8.61,0
2001,15.68,7.58,0.02
2001,17.19,7.8,0.02
2001,17.11,8.13,0
2001,17.71,7.78,0.12
2001,20.05,3.77,0
2001,20.5,4.92,0
2001,19.89,3.07,0
2001,22.78,3.28,0.12
2001,23.37,3.84,0
2001,24.94,4.11,0
2001,24.05,4.71,0
2001,20.83,4.23,0
2001,21.76,4.63,0
2001,22.09,4.42,0
2001,20.83,5.89,0
2001,18.18,6.97,0
2001,17.54,6.66,0
2001,17.72,6.3,0
2001,20.04,3.88,0
2001,21.79,4.01,0
2001,22.04,4.36,0
2001,18.44,6.66,0
2001,15.49,7.88,0.04
2001,17.02,7.08,0
2001,16.63,8.07,0.82
2001,15.82,7.39,0.48
2001,15.8,5.79,0.03
2001,16.36,5.76,0
2001,18.57,5.6,0.07
2001,18.81,6.36,0.34
2001,19.14,5.87,0.04
2001,19.14,6.67,0.02
2001,17.89,5.78,0
2001,19.48,4.66,0.07
2001,18.3,4.61,0
2001,15.42,7.55,0.3
2001,14.65,8.43,0.48
2001,14.22,8.86,4.65
2001,11.1,5.82,1.84
2001,13.91,4.46,0
2001,16.5,4.26,0.03
2001,17.71,4.73,0.06
2001,17.01,5.02,0.1
2001,15.95,4.02,0
2001,15.97,3.37,0
2001,17.44,3.26,0.02
2001,15.88,4.93,0.23
2001,13.26,7.71,0.23
2001,11.76,4.93,0.03
2001,9.56,7.26,12.65
2001,8.32,4.87,1.57
2001,7.78,3.6,0.01
2001,5.81,1.93,0.04
2001,7.12,2.37,0.26
2001,7.44,5.97,3.26
2001,8.54,4.87,0.64
2001,9.19,5.17,0.65
2001,9.96,6.77,0.7
2001,9.72,6.13,1.73
2001,7.39,3.76,0
2001,7.79,3.87,0.39
2001,10.41,3.36,0.24
2001,13.01,2.88,0
2001,12.75,2.27,0.03
2001,8.2,3.54,0.58
2001,5.52,4.24,0.33
2001,5.47,3.11,0.47
2001,6.73,3.07,0.09
2001,7.56,3.3,0.11
2001,5.16,5.24,4.47
2001,4.02,2.11,0
2001,6.64,2.12,0.21
2001,9.3,3.35,0.39
2001,10.26,4.14,0.15
2001,12.34,3.04,0.2
2001,7.76,5.8,2.51
2001,6.94,5.76,5.83
2001,7.57,4.53,0.54
2001,7.52,4.52,0.14
2001,7.48,2.7,0
2001,8.75,2.4,0.04
2001,10.36,2.43,0.12
2001,11.73,2.81,0.03
2001,11.65,4.06,1.3
2001,10.1,5.18,2.39
2001,10.43,7.12,1.17
2001,11.22,7.08,0.38
2002,10.41,5.8,1.61
2002,10.82,5.43,0.81
2002,10.36,6.26,0.63
2002,9.5,3.71,0
2002,10.74,2.98,0.02
2002,11.98,3.03,0.35
2002,15.52,3.75,0.06
2002,17.15,4.26,0.07
2002,11.93,6.22,0.01
2002,10.9,3.42,0
2002,12.66,2.36,0
2002,15.1,2.66,0
2002,12.87,2.77,0
2002,11.23,4.9,0
2002,8.9,6.18,0.07
2002,7.42,3.3,0
2002,6.69,2.77,0.08
2002,6.55,2.66,0
2002,6.81,2.42,0
2002,6.68,2.1,0
2002,9.71,3.02,0.05
2002,6.94,4.07,0.07
2002,4.72,1.42,0
2002,6.84,1.79,0
2002,11.47,2.51,0
2002,9.87,4.22,0.28
2002,8.32,6.66,5.19
2002,5.34,4.72,2.57
2002,2.73,3.32,0.96
2002,1.68,1.36,0
2002,3.83,1.7,0.12
2002,6.26,1.87,0
2002,7.81,2.07,0
2002,8.34,1.96,0.14
2002,9.92,2.04,0.03
2002,11.31,1.94,0
2002,12.84,2.38,0
2002,11.92,3.74,0.11
2002,10.78,5.38,0.46
2002,11.22,1.73,0
2002,10.55,1.74,0
2002,12.54,1.92,0
2002,14.99,2.45,0.04
2002,13.54,3.35,0.02
2002,12.84,5.24,0
2002,14.06,6.15,0
2002,10.76,5.91,0.93
2002,7.69,6.05,2.87
2002,7.18,4.58,0.19
2002,10.2,5.44,0
2002,13.06,5.15,0.2
2002,17.24,3.82,0.05
2002,18.49,2.34,0
2002,14.55,4.47,0.04
2002,13.61,3.93,0.01
2002,16.25,2.76,0
2002,16.38,2.09,0
2002,17.07,2.79,0
2002,14.18,6.04,0.01
2002,10.01,2.8,0.04
2002,8.28,1.45,0
2002,9.5,1.3,0
2002,12.65,1.57,0
2002,13.27,3.71,0
2002,11.71,6.45,2.26
2002,11.14,7.07,2.34
2002,9.53,3.4,0.28
2002,12.73,2.17,0
2002,14,3.77,0.14
2002,15.47,4.69,0.02
2002,16.8,5.01,0.01
2002,10.87,4.34,0.03
2002,7.76,2.68,0
2002,7.46,2.76,0.13
2002,6.54,4.23,0.39
2002,6.99,4.54,3.03
2002,7.57,3.14,1.73
2002,11.91,2.32,0.23
2002,16.74,2.94,0.01
2002,17.54,3.31,0.01
2002,12.42,4.86,0.04
2002,10.84,6.31,3.33
2002,10.19,5.34,1.33
2002,12.1,4.5,0.02
2002,14.95,4.43,0
2002,13.09,5.7,0.03
2002,12.35,6.01,0.38
2002,14.17,5.8,0.04
2002,17.12,4.95,0.03
2002,18.64,4.57,0
2002,17.18,5.56,0.02
2002,14.82,5.74,0
2002,13.65,6.12,0
2002,13.02,5.36,0
2002,11.11,6.02,0.02
2002,12.07,6.78,0.32
2002,14.46,7.02,0.03
2002,15.23,7.18,0.02
2002,16.59,6.75,0.16
2002,17.59,6.36,0.18
2002,18.74,6.25,0.06
2002,19.66,6.27,0
2002,23.42,5.43,0
2002,20.85,6.39,0.05
2002,12.81,6.44,0.35
2002,12.26,5.34,0.04
2002,10.92,5.29,0.43
2002,11.01,3.93,0
2002,11.19,3.39,0.32
2002,12.62,4.33,0.01
2002,16.4,3.22,0.07
2002,20.15,2.48,0
2002,17.93,3.99,0.08
2002,15.25,5.61,2.91
2002,13.73,6.41,0.17
2002,10.76,6.68,1.62
2002,10.46,5.86,0.19
2002,14.28,5.61,0.13
2002,13.54,5.77,0.05
2002,11.63,5.4,0.22
2002,11.8,5.39,0.01
2002,13.79,5.35,0
2002,15.73,5.46,0
2002,16.57,5.46,0
2002,16.36,6.17,0
2002,15.74,6.85,0
2002,14.74,7.12,0
2002,16.49,5.38,0
2002,17.61,5.14,0
2002,14.99,5.52,0
2002,16.79,4.22,0
2002,22.68,2.6,0
2002,24.55,3.54,0
2002,21.07,5.78,0
2002,17.26,6.93,0.06
2002,17.76,7.07,0.04
2002,18.54,6.74,0.01
2002,18.13,6.72,0.05
2002,14.98,7.02,0.31
2002,12.65,6.51,1
2002,12.57,5.04,0.01
2002,15.93,4.4,0
2002,17.47,4.46,0.01
2002,19.14,4.71,0
2002,17.47,6.02,0
2002,16.51,6.4,0
2002,17.44,6.97,0.01
2002,20.71,6.25,0
2002,26.02,5.31,0
2002,24.44,6.83,0.03
2002,21.77,7.69,0
2002,19.18,7.1,0
2002,16.84,7.21,0
2002,18.49,7.24,0
2002,23.57,6.87,0.01
2002,28.16,5.92,0.03
2002,26.44,6.75,0
2002,22.16,7.2,0
2002,18.61,8.25,0.01
2002,18.26,6.63,0.01
2002,20.04,4.92,0
2002,18.74,6.85,0
2002,19.71,6.18,0
2002,20.93,5.41,0
2002,22.51,5.07,0
2002,24.19,5.15,0
2002,24.32,5.54,0
2002,24.18,5.49,0
2002,24.42,7.09,0
2002,23.42,8.69,0
2002,19.93,9.31,0.01
2002,18.62,8.7,0.01
2002,20.84,7.12,0.02
2002,22.96,6.58,0
2002,23.27,6.09,0
2002,24.1,5.86,0
2002,23.62,5.78,0.06
2002,21.15,6.89,0.02
2002,22.35,7.48,0
2002,23.28,7.67,0
2002,24.93,6.65,0.03
2002,26,5.66,0
2002,26.32,6.3,0
2002,22.83,7.56,0
2002,21.43,8.02,0
2002,21.69,8.92,0
2002,22.91,8.61,0
2002,25.43,8.05,0
2002,28.69,6.71,0
2002,29.98,7.3,0
2002,29.41,7.45,0.01
2002,28.94,8.25,0.1
2002,29.37,8.6,0.02
2002,28.61,8.85,0
2002,27.96,8.58,0.03
2002,25.35,9.28,0.02
2002,24.84,8.83,0.16
2002,24.23,8.7,0
2002,23.76,9.45,0.1
2002,23.13,8.52,0.01
2002,21.9,7.43,0
2002,21.43,7.22,0
2002,22.89,6.32,0
2002,26.79,5.74,0
2002,28.05,7.75,0.76
2002,28.22,7.65,0
2002,25,7.88,0
2002,20.8,8.09,0
2002,20.68,7.03,0
2002,23.49,8,0
2002,24.26,7.47,0
2002,23.97,8.36,0
2002,24.82,9.24,0
2002,22.24,9.61,0.05
2002,21.63,8.43,0
2002,24.6,7.43,0
2002,24.29,6.58,0
2002,23.64,5.68,0
2002,23.64,5.35,0
2002,27.56,4.71,0
2002,30,4.68,0
2002,30.07,5.78,0
2002,29.74,7.04,0
2002,28.05,7.36,0
2002,26.06,6.99,0
2002,25.55,7.62,0
2002,24.51,8.57,0
2002,23.5,9.09,0
2002,23.43,9.5,0
2002,21.7,9.98,0.02
2002,20.33,8.73,0.01
2002,21.01,8.92,0
2002,20.41,8.47,0
2002,20.53,7.98,0
2002,22.63,6.84,0
2002,24.72,5.65,0
2002,25.6,5.43,0
2002,24.96,5.13,0
2002,23.17,6.44,0
2002,19.98,7.71,0
2002,22.23,6.15,0
2002,24.68,4.87,0
2002,28.97,5.49,0
2002,32.95,6.28,0
2002,30.69,6.34,0
2002,28.15,7.88,0
2002,27.66,8.14,0.02
2002,26.74,9.07,0.49
2002,24.81,10.02,0.52
2002,21.3,7.5,0.2
2002,21.51,3.44,0
2002,24.87,4.86,0.07
2002,25.72,5.43,0.03
2002,24.64,6.2,0
2002,25.73,5.64,0
2002,26.09,5.89,0
2002,27.95,5.24,0.12
2002,27.55,5.42,0
2002,22.56,5.68,0.01
2002,21.72,6.91,0
2002,22.35,6.68,0.06
2002,25.11,4.43,0
2002,26.05,5.57,0
2002,27.29,5.27,0.05
2002,29.35,4.82,0
2002,30.11,4.14,0
2002,28.42,5.86,0.06
2002,25.9,7.25,0
2002,22.5,6.95,0.01
2002,17.55,8.12,0.02
2002,15.84,8.74,0.26
2002,16.47,8.12,0.25
2002,15.64,8.3,0.05
2002,13.84,7.93,0.04
2002,14.13,5.54,0.01
2002,16.44,3.88,0
2002,19.14,3.91,0
2002,21.42,3.89,0
2002,23.34,3.26,0
2002,24.89,3.77,0
2002,24.13,5.27,0
2002,22.51,5.24,0
2002,18.69,6.98,0
2002,16.26,7.29,0
2002,19.04,5.74,0.03
2002,21.41,3.85,0
2002,19.59,4.92,0
2002,16.93,6.45,0
2002,14.32,7.71,0.08
2002,15.1,8.16,0.05
2002,14.9,7.93,0.02
2002,15.97,7.29,0
2002,16.8,6.89,0
2002,14.72,7.57,0
2002,14.57,7.86,0
2002,14.58,7.12,0
2002,13.6,7.2,0
2002,13.19,6.75,0.43
2002,12.56,6.92,0.09
2002,14.09,6.41,0.02
2002,14.72,5.77,0
2002,13.33,6.83,0
2002,13.7,6.28,0.02
2002,13.51,6.83,0
2002,13.64,6.14,0
2002,14.03,3.77,0
2002,15.3,1.43,0.04
2002,14.5,3.47,0.04
2002,16.74,2.35,0
2002,17.67,2.52,0
2002,13.25,6.26,1.95
2002,14.5,10.21,22.13
2002,14.38,10.17,14.35
2002,12.7,5.58,0.5
2002,14.16,4.87,1.35
2002,16.7,3.73,0.04
2002,17.24,4.54,0.3
2002,15.61,4.15,0
2002,15.84,2.83,0
2002,16.37,2.52,0
2002,15.99,3.35,0.03
2002,14.55,3.05,0
2002,16.27,2.78,0
2002,18.86,4.22,0
2002,19.74,3.99,0
2002,17.96,4.1,0
2002,11.91,6.43,0
2002,13.22,5.4,0.01
2002,11.07,3.1,0.59
2002,12.12,2.16,0.01
2002,12.8,2.9,0.09
2002,14.11,3.46,0.36
2002,12.39,5.8,2.13
2002,11.04,6.57,1.86
2002,10.48,5.43,0.04
2002,11.23,4.97,0.03
2002,11.64,4.72,0.04
2002,11.5,3.71,0.02
2002,13,3.72,0
2002,12.11,5.03,0
2002,11.42,6.42,0
2002,11.71,3.87,0
2002,12.42,3.78,0.01
2002,10.56,4.97,0.18
2002,11.04,4.33,0
2002,12.2,3.89,0
2002,11.87,4.88,2.43
2002,11.13,5.72,0.25
2002,10.76,7.84,5.04
2002,9.83,7.62,17.41
2002,7.21,6.09,6.84
2002,6.04,3.82,0.78
2002,6.73,3.93,0.3
2002,7.3,5.58,13.48
2002,6.96,5.61,2.07
2002,5.58,3.86,0.4
2002,5.27,2.73,0.01
2002,5.74,3.59,0.02
2002,6.17,2.93,0.04
2002,9.01,3.46,0.43
2002,10.16,3.88,0.77
2002,9.89,5.24,3.43
2002,6.47,4.87,1.67
2002,7.2,3.93,0.17
2002,7.16,5.13,0.37
2003,8.56,3.27,0
2003,11.68,3.07,0.04
2003,14.45,3.58,0
2003,16.55,4.07,0
2003,15.44,3.67,0
2003,13.56,3.71,0.05
2003,16.37,4.73,0.02
2003,12.69,7.25,1.32
2003,10.98,7.27,0.17
2003,9.34,6.74,0.01
2003,10.57,5.29,0
2003,12.66,4.51,0
2003,14,3.92,0
2003,14.09,3.84,0
2003,12.44,3.43,0
2003,13.6,2.85,0
2003,14.64,3.02,0.03
2003,15.25,4.16,0
2003,15.15,4.75,0
2003,13.05,5.82,0.37
2003,11.46,6.42,0.19
2003,13.13,5.67,0
2003,14.55,5.35,0
2003,15,5.44,0
2003,15.79,4.93,0
2003,17.13,4.53,0
2003,16.29,4.27,0
2003,15.81,4.98,0
2003,15.4,4.56,0
2003,16.4,4,0
2003,20.08,4.68,0
2003,17.17,6.04,0
2003,9.14,3.2,0
2003,10.45,2.15,0
2003,10.74,2.8,0
2003,8.08,2.51,0
2003,7.52,2.26,0.01
2003,7.49,2.33,0
2003,8.94,2.73,0.02
2003,9.32,2.93,0
2003,9.7,2.19,0.2
2003,8.87,5.65,24.43
2003,11.08,7.82,31.38
2003,11.98,8.72,14.99
2003,12.26,7.37,1.49
2003,12.38,7.55,0.43
2003,12.11,7.35,0.01
2003,11.42,5.35,0
2003,11.25,4.41,0
2003,10.58,4.67,0.13
2003,9.81,4.52,1.08
2003,12.22,3.8,0.04
2003,11.58,5.39,0.04
2003,10.07,5.84,0.84
2003,9.48,6.78,5.18
2003,8.05,6.68,24.58
2003,8.35,6.31,3.62
2003,7.49,6.11,6.71
2003,8.71,5.06,0.25
2003,8.92,5.28,0.42
2003,8.75,3.6,0
2003,7.65,5.21,0.32
2003,7.23,5.71,1.18
2003,9.4,4.53,0
2003,11.34,5.54,0.09
2003,12.09,5.6,0.02
2003,13.64,5.26,0
2003,15.68,4.75,0
2003,15.66,4.64,0
2003,16.09,5.62,0
2003,16.36,6.23,0
2003,15.57,6.64,0.13
2003,14.01,7.43,3.21
2003,11.6,8.64,43.33
2003,11.56,7.07,12.09
2003,8.92,4.97,1.25
2003,10.27,4.32,0
2003,11.02,3.96,0
2003,10.61,5.62,0
2003,13.66,4.74,0
2003,16.06,5.3,0
2003,14.63,6.43,0.02
2003,12.43,7.34,0
2003,16.3,5.6,0
2003,17.78,6.85,0
2003,14.62,4.69,0
2003,12.46,2.82,0
2003,14.32,3.07,0
2003,17.59,3.88,0
2003,18.73,4.72,0
2003,13.14,6.3,0.01
2003,10.07,5.78,0.42
2003,8.38,4.69,0.03
2003,8.84,5.37,0.42
2003,9.04,4.01,0.13
2003,10.72,4.43,0
2003,14.88,4.33,0
2003,17.5,3.81,0.03
2003,18.58,4.3,0
2003,15.65,6.11,0
2003,14.47,7.87,0.02
2003,12.52,7.52,0.95
2003,12.67,7.75,5.46
2003,10.14,7.21,24.93
2003,9.67,5.43,1.12
2003,10.96,4.63,0
2003,9.41,6.14,0.54
2003,11.15,6.11,0.12
2003,13.17,4.35,0
2003,15.01,5.09,0
2003,10.29,6.7,0.53
2003,8.62,5.32,0.27
2003,11.75,5.99,0.02
2003,12.29,6.51,0
2003,12.22,6.83,0.06
2003,13.29,5.94,0
2003,12.36,6.19,0
2003,11.81,6.51,0.08
2003,11.07,5.38,0
2003,12.81,5.15,0
2003,13.34,5.36,0.09
2003,11.94,5.73,0.47
2003,11.76,7.52,11.73
2003,12.99,6.65,0.67
2003,14.2,6.32,0
2003,12.7,7.22,0.1
2003,11.26,6.92,0.93
2003,11.49,6.52,0.19
2003,11.83,4.79,0
2003,13.58,4.77,0
2003,16.97,4.53,0.06
2003,17.92,5.37,0
2003,15.91,5.93,0.01
2003,13.47,6.71,0
2003,16.5,7.33,0
2003,19.53,6.28,0
2003,18.49,7.31,0.01
2003,17.9,6.51,0
2003,21.53,5.4,0
2003,24.49,5.45,0
2003,25.58,5.68,0
2003,24.08,6.95,0
2003,20.09,7.44,0
2003,17.74,8.43,0
2003,17.26,8.41,0
2003,19.86,8.55,0
2003,25.28,7.66,0.02
2003,28.21,7.07,0.99
2003,23.45,8.15,0
2003,21.38,7.69,0
2003,21.4,7.52,0
2003,22.5,7.45,0.01
2003,22.86,8.14,0
2003,19.56,8.81,0
2003,19.64,9.31,0.03
2003,19.3,9.82,0.01
2003,19.23,9.02,0.03
2003,20.1,8.91,0.02
2003,20.24,8.83,0.03
2003,18.17,9.08,0.06
2003,16.88,8.46,0.06
2003,16.98,8.64,0.01
2003,17.22,8.28,0
2003,19.18,7.87,0
2003,21.85,7.66,0
2003,22.52,7.27,0
2003,22.07,7.94,0
2003,22.19,8.21,0
2003,21.13,9.08,0
2003,18.24,9.2,0.12
2003,16.07,8.68,0.22
2003,16.55,8.57,0.11
2003,17.39,8.18,0.13
2003,16.68,7.41,0.03
2003,19.6,6.43,0.03
2003,25.28,5.27,0
2003,27.6,5.52,0
2003,26,7.56,0
2003,23.91,8.17,0
2003,24.99,6.99,0
2003,26.31,5.79,0
2003,26.8,6.44,0
2003,26.45,7.14,0
2003,26.88,7.03,0
2003,27.04,6.2,0
2003,25.97,6.79,0
2003,24.44,6.31,0
2003,23.31,7.27,0
2003,24.57,7.06,0
2003,26.94,7.15,0
2003,29.61,7.44,0
2003,27.73,8.31,0
2003,27.07,8.48,0
2003,28.24,8.03,0
2003,29.58,7.67,0
2003,30.15,7.89,0.02
2003,32.02,8.6,0
2003,29.44,9.16,0.01
2003,26.37,10.68,0.03
2003,25.78,11.61,0
2003,25.96,9.62,0
2003,27.52,8.83,0.03
2003,26.03,9.94,0.01
2003,25.73,9.97,0
2003,24.69,9.08,0
2003,24.42,8.33,0
2003,25.54,8.62,0.2
2003,26.84,9.56,0.09
2003,23.61,11.07,0.79
2003,24.44,10.93,1.43
2003,24.85,9.99,0.81
2003,24.98,10.65,1.04
2003,24.31,10.11,1.04
2003,24.12,9.88,0.01
2003,23.68,9.41,0.09
2003,24.33,7.79,0
2003,24.84,6.09,0
2003,23.25,7.94,0
2003,25.77,6.41,0
